COUNT_OF_ITERATIONS,logoIndicationBooleanSQDIFF,resTM_SQDIFF_NORMED.max(),logoIndicationBooleanCCOEFF,resTM_CCOEFF_NORMED.max(),ECR_RATIO,MVL SUM,MVL ABS,RMS,DB,ZCR,MFCC,FARBWECHSEL RATIO,SIFT RATIO,BRIGHTNESS_BOOLEAN,brightness,Tag,Zeit,LABEL
83,[[ True]],[[0.2916603]],[[ True]],[[0.7407025]],0.5240295329981428,-850.6953,1149.3027,0.015930661946470536,-34.731244182779186,207,160.74921202396476,0.026630743525696905,0.08718395815170009,[[ True]],155.72916666666666,5,18:49,Programm
84,[[ True]],[[0.29324323]],[[ True]],[[0.7702924]],0.5118206649712724,-1003.76013,2718.7607,0.06442457350383007,-35.955323562788735,295,161.7917733676383,0.02567510819723901,0.09124087591240876,[[ True]],157.56206597222223,5,18:49,Programm
86,[[ True]],[[0.30417877]],[[ True]],[[0.57134193]],0.5625496820349761,-306.52115,1470.0076,0.014954069643238624,-34.253259116994464,139,152.50634430316126,0.02578086360539108,0.10040160642570281,[[ True]],145.22092013888889,5,18:49,Programm
87,[[ True]],[[0.3048168]],[[ True]],[[0.6119418]],0.4865080155332072,-247.73172,1605.7615,0.02154606769005402,-35.955323562788735,193,154.87802507982624,0.020417375634102324,0.10245901639344263,[[ True]],148.13845486111111,5,18:49,Programm
88,[[ True]],[[0.20113756]],[[ True]],[[0.9097493]],0.632330976799761,946.48145,3097.4565,0.03881954405346843,-33.33263960179791,184,165.50947769746278,0.03076366491556619,0.09372071227741331,[[ True]],146.11979166666666,5,18:49,Programm
89,[[ True]],[[0.22105265]],[[ True]],[[0.8443875]],0.5243877446459678,478.81934,1177.45,0.01446577349162267,-28.21899139658608,126,174.17368751518202,0.025450229489142766,0.1023541453428864,[[ True]],145.69878472222223,5,18:49,Programm
92,[[ True]],[[0.6505821]],[[ True]],[[0.9616774]],0.7257165962799892,-311.62012,3989.672,0.03247169408246101,-28.588659510466343,110,169.919381150349,0.0382707004312422,0.1016260162601626,[[ True]],208.17274305555554,5,18:49,Programm
93,[[ True]],[[0.65617114]],[[ True]],[[0.9486781]],0.7240676764992471,-45.350418,2893.6768,0.04522843104342784,-29.76990106365339,74,166.85898202315235,0.043201751718782794,0.08688097306689835,[[ True]],208.51345486111111,5,18:49,Programm
101,[[ True]],[[0.6152461]],[[ True]],[[0.97274]],0.658269792631654,-540.28723,898.6116,0.0239265114291818,-35.46995206825,55,158.6326110866026,0.036753198151980686,0.060753341433778855,[[ True]],202.53993055555554,5,18:50,Programm
102,[[ True]],[[0.5813846]],[[ True]],[[0.6347423]],0.6342194422726088,-803.563,1456.8666,0.14597003082369456,-19.492137340612384,52,155.63587864020408,0.03532267521082108,0.05810575246949448,[[ True]],198.25564236111111,5,18:50,Programm
103,[[ True]],[[0.59032995]],[[ True]],[[0.6359589]],0.4762194415479087,-406.47726,858.83105,0.03637806329538865,-16.7147260053947,39,176.09473823205698,0.026427144968987393,0.059453032104637336,[[ True]],198.76605902777777,5,18:50,Programm
105,[[ True]],[[0.49709314]],[[ True]],[[0.561604]],0.5860369894861029,-123.31099,1308.7965,0.06756797997985778,-32.88895734762247,35,160.45750983766672,0.031007034614008163,0.06153846153846154,[[ True]],185.47786458333334,5,18:50,Programm
106,[[ True]],[[0.51430875]],[[ True]],[[0.5249215]],0.5572241818880312,302.1327,1389.5452,0.07336649678029725,-23.4051812919799,43,163.58230451757078,0.029755538035993755,0.05991611743559017,[[ True]],186.91623263888889,5,18:50,Programm
107,[[ True]],[[0.48883006]],[[ True]],[[0.57979]],0.48065339793112477,-206.72482,1098.9128,0.05691702017273476,-25.922283454447243,43,165.77978436032413,0.026225302797067595,0.06238303181534623,[[ True]],185.45052083333334,5,18:50,Programm
108,[[ True]],[[0.50983816]],[[ True]],[[0.5305199]],0.41529202656771336,278.91888,724.79553,0.010528885769219032,-24.89515689993985,52,159.85578255183248,0.02469299188672918,0.059665871121718374,[[ True]],186.68576388888889,5,18:50,Programm
109,[[ True]],[[0.46491203]],[[ True]],[[0.5855667]],0.4702360535096199,122.496765,1124.9451,0.03402813806573687,-39.552351721368495,65,143.36268078934862,0.026840217960006515,0.0594883997620464,[[ True]],184.45442708333334,5,18:50,Programm
110,[[ True]],[[0.5095582]],[[ True]],[[0.5318419]],0.5352661568893744,459.48755,1241.2638,0.03653065584276864,-29.00461106174774,46,162.26617242384384,0.02691657272029815,0.05730659025787966,[[ True]],186.20920138888889,5,18:50,Programm
111,[[ True]],[[0.5549759]],[[ True]],[[0.6511785]],0.47577573735644063,-451.6726,813.8098,0.043519394512771994,-28.746850614705764,21,155.7487373159263,0.025595558864523266,0.054614964500273075,[[ True]],194.90538194444446,5,18:50,Programm
112,[[ True]],[[0.60459405]],[[ True]],[[0.9304999]],0.4794650218327277,454.66486,1651.3206,0.08096560563982055,-25.179189498000444,67,166.06129522090922,0.027895257973279887,0.05305039787798409,[[ True]],201.31206597222223,5,18:50,Programm
113,[[ True]],[[0.5833839]],[[ True]],[[0.5268337]],0.44697548016733335,26.854736,1421.9417,0.08227790154728844,-21.833988623187395,49,173.0258760652304,0.02359156354009504,0.053304904051172705,[[ True]],195.90668402777777,5,18:50,Programm
114,[[ True]],[[0.614412]],[[ True]],[[0.9711389]],0.3840302951838426,-264.6697,514.786,0.02816858424634541,-21.694335865568334,46,167.62486777745136,0.020902937425318374,0.061690314620604564,[[ True]],202.54383680555554,5,18:50,Programm
115,[[ True]],[[0.59098476]],[[ True]],[[0.6365008]],0.45462145843009755,189.51276,677.4852,0.013794366283150731,-31.00469960231574,92,160.67488705396465,0.02441045335338174,0.05963029218843172,[[ True]],199.16710069444446,5,18:50,Programm
118,[[ True]],[[0.6192989]],[[ True]],[[0.94611937]],0.5625454545454546,240.27756,1349.0529,0.027649769585253458,-15.447950526735315,44,183.65237358018365,0.030091550351599345,0.05353319057815846,[[ True]],203.32118055555554,5,18:50,Programm
120,[[ True]],[[0.62015814]],[[ True]],[[0.9710096]],0.5644086702239909,733.6732,1571.0408,0.038392284920804466,-33.983907622998316,113,159.08525706304061,0.02951041363434172,0.05636978579481398,[[ True]],203.140625,5,18:50,Programm
121,[[ True]],[[0.620123]],[[ True]],[[0.97558886]],0.5244689934891664,376.793,944.109,0.13855403302102726,-27.812130634556794,68,159.0339036370253,0.027782130264858852,0.0589622641509434,[[ True]],203.15104166666666,5,18:50,Programm
127,[[ True]],[[0.5161305]],[[ True]],[[0.63804716]],0.6748235145145463,-557.4124,2213.5996,0.01803643910031434,-32.4891416830402,364,169.02805576992097,0.03449624344346855,0.054318305268875614,[[ True]],194.88802083333334,5,18:50,Programm
128,[[ True]],[[0.58360076]],[[ True]],[[0.5010498]],0.5736807780644796,-372.12244,1648.1799,0.011566515091402937,-34.87698400520887,48,152.01142654645702,0.03190216820345996,0.05917159763313609,[[ True]],198.00477430555554,5,18:50,Programm
129,[[ True]],[[0.5855698]],[[ True]],[[0.52250457]],0.43765589308688,-453.72766,1234.7203,0.027558214056825465,-38.73594942347253,72,147.90064598368468,0.025428248259721682,0.05425935973955507,[[ True]],198.68055555555554,5,18:50,Programm
