COUNT_OF_ITERATIONS,logoIndicationBooleanSQDIFF,resTM_SQDIFF_NORMED.max(),logoIndicationBooleanCCOEFF,resTM_CCOEFF_NORMED.max(),ECR_RATIO,MVL SUM,MVL ABS,RMS,DB,ZCR,MFCC,FARBWECHSEL RATIO,SIFT RATIO,BRIGHTNESS_BOOLEAN,brightness,Tag,Zeit,LABEL
53,[[ True]],[[0.02029093]],[[ True]],[[0.97692126]],0.30271843650917407,-101.13309,117.65756,0.04174932096316416,-10.575090027243867,0,175.83750646125827,0.018774689198247832,0.08968609865470852,[[ True]],118.15668402777777,0,15:14,Programm
54,[[ True]],[[0.02019602]],[[ True]],[[0.9771889]],0.2595184496427523,-0.9686432,9.109421,0.016296884060182502,-27.587011675152027,2,150.6379356739149,0.02014474146960241,0.08665511265164645,[[ True]],117.71180555555556,0,15:14,Programm
55,[[ True]],[[0.02007939]],[[ True]],[[0.97785366]],0.4527747871195067,-133.44678,1131.2904,0.008148442030091251,-35.75790848226285,39,146.7188946337223,0.018278243347599782,0.08598452278589853,[[ True]],118.02734375,0,15:14,Programm
56,[[ True]],[[0.03229572]],[[ True]],[[0.96108055]],0.8283744873920251,-173.67337,576.1498,0.017914365062410353,-41.778508395542474,55,129.0874619493572,0.0492773441420017,0.20040080160320642,[[ True]],122.39019097222223,0,15:14,Programm
57,[[ True]],[[0.03518368]],[[ True]],[[0.96066254]],0.20709362184800628,22.528563,26.833208,0.010254219183935057,-34.93597159788169,58,146.7511820088575,0.020382368373013868,0.09216589861751152,[[ True]],123.32074652777777,0,15:14,Programm
58,[[ True]],[[0.03570665]],[[ True]],[[0.9617078]],0.22441928232453584,29.277504,34.940453,0.028443250831629383,-39.7819480750371,22,135.41032608706345,0.019577654874426247,0.09487666034155598,[[ True]],123.53602430555556,0,15:14,Programm
59,[[ True]],[[0.02982409]],[[ True]],[[0.9619053]],0.3758221630172342,5.7644935,20.494474,0.005462813196203497,-30.920415375754352,45,147.6289415019885,0.025967232033275306,0.09267840593141798,[[ True]],121.45963541666667,0,15:14,Programm
60,[[ True]],[[0.02619837]],[[ True]],[[0.9667414]],0.41957728819631024,-140.72719,206.21617,0.004730368968779565,-45.25167300323612,53,127.8472007115107,0.026006733945562816,0.09319664492078285,[[ True]],120.82769097222223,0,15:14,Programm
61,[[ True]],[[0.01793833]],[[ True]],[[0.9805053]],0.8272119435794102,-377.87576,3411.874,0.016449476607562488,-46.50209965942815,96,120.5825019677834,0.04919176169839168,0.1091703056768559,[[ True]],115.54123263888889,0,15:14,Programm
62,[[ True]],[[0.01782136]],[[ True]],[[0.9807226]],0.5650439596222728,15.62809,15.7758255,0.0051576281014435255,-35.67695831909921,68,138.27956544235883,0.012415572762731914,0.6802721088435374,[[ True]],115.56814236111111,0,15:14,Programm
63,[[ True]],[[0.01777508]],[[ True]],[[0.98070693]],0.22631064799739498,-72.25424,140.23886,0.005188146610919523,-45.750999530560506,44,117.6580468892067,0.014374283262771577,0.1757469244288225,[[ True]],115.65017361111111,0,15:14,Programm
64,[[ True]],[[0.01774153]],[[ True]],[[0.9807019]],0.23722330729166666,77.58432,81.48416,0.003021332438123722,-45.6997551952685,49,125.36983336100249,0.020624210063789172,0.16722408026755853,[[ True]],115.38020833333333,0,15:14,Programm
65,[[ True]],[[0.01838156]],[[ True]],[[0.98014194]],0.19487227648384672,27.35971,219.9412,0.007995849482711264,-50.39602973088299,69,114.0115197364943,0.019383274824925054,0.18115942028985507,[[ True]],116.10069444444444,0,15:15,Programm
66,[[ True]],[[0.01816558]],[[ True]],[[0.9797752]],0.22727272727272727,43.023224,92.83426,0.011780144657734916,-41.94270779643907,91,137.3878984254362,0.02255164526837364,0.17985611510791366,[[ True]],115.34895833333333,0,15:15,Programm
67,[[ True]],[[0.01822092]],[[ True]],[[0.9799668]],0.5271317829457365,475.16956,2536.5605,0.008667256691183203,-38.57698752939888,134,150.73815632661862,0.017779927088902275,0.1519756838905775,[[ True]],115.59114583333333,0,15:15,Programm
68,[[ True]],[[0.01795055]],[[ True]],[[0.98044795]],0.40228465575794997,15.632145,21.935406,0.004913480025635548,-41.24236682189323,20,124.11394119064948,0.018388180377610464,0.5780346820809249,[[ True]],115.40190972222223,0,15:15,Programm
69,[[ True]],[[0.01840092]],[[ True]],[[0.9799091]],0.3798492117888965,-6.666893,6.8506927,0.026703695791497544,-46.172216102196984,31,116.96745924872084,0.015036800947477027,0.5235602094240838,[[ True]],115.80598958333333,0,15:15,Programm
70,[[ True]],[[0.01807466]],[[ True]],[[0.98004097]],0.5488399298108794,35.18847,35.61245,0.019623401593066195,-31.468572562387713,256,162.56124962746927,0.017606701481740403,0.5586592178770949,[[ True]],115.63454861111111,0,15:15,Programm
71,[[ True]],[[0.01827389]],[[ True]],[[0.98011297]],0.23269643205303178,160.46077,186.30852,0.022675252540665915,-34.14451416434954,88,157.02599569899266,0.01650469697107551,0.17761989342806395,[[ True]],115.27951388888889,0,15:15,Programm
72,[[ True]],[[0.01794076]],[[ True]],[[0.9805005]],0.2373125720876586,0.5670166,3.699768,0.014984588152714622,-32.88895734762247,45,155.26269835350828,0.014279424553091774,0.1652892561983471,[[ True]],115.51909722222223,0,15:15,Programm
73,[[ True]],[[0.01843451]],[[ True]],[[0.9798922]],0.27883506343713954,-63.839478,77.19623,0.012695699942014832,-36.48710378037461,55,147.00986438935422,0.015461517997638898,0.16638935108153077,[[ True]],115.875,0,15:15,Programm
74,[[ True]],[[0.01811811]],[[ True]],[[0.9800961]],0.23856145792943,2.9358177,29.830471,0.0034180730613116855,-37.92686701029913,60,141.02670340218413,0.014793442973169278,0.17699115044247787,[[ True]],115.27951388888889,0,15:15,Programm
75,[[ True]],[[0.01811141]],[[ True]],[[0.9801104]],0.5507979758660958,151.0097,1159.4814,0.005645924253059481,-49.324373169430345,136,117.81743674464037,0.015706811305472784,0.2,[[ True]],115.55989583333333,0,15:15,Programm
76,[[ True]],[[0.03022658]],[[ True]],[[0.97563916]],0.6877850988342625,-46.61875,48.53141,0.005890072328867458,-47.637955455429626,75,119.6209435938256,0.04826440876256546,0.5847953216374269,[[ True]],121.57595486111111,0,15:15,Programm
77,[[ True]],[[0.03219927]],[[ True]],[[0.9620497]],0.28427909897182324,-17.49878,20.84961,0.009216589861751152,-44.59758744267851,30,117.93515532951504,0.020005537508576525,0.176056338028169,[[ True]],120.68402777777777,0,15:15,Programm
78,[[ True]],[[0.03456292]],[[ True]],[[0.95117897]],0.25518843185734624,-1.282959,2.239624,0.0030823694570757164,-40.70859476369097,6,117.49331293036748,0.016371838177024842,0.17152658662092624,[[ True]],119.90928819444444,0,15:15,Programm
79,[[ True]],[[0.03459941]],[[ True]],[[0.95247716]],0.24185210159586423,-1.0862122,2.2743225,0.04437391277809992,-50.22230614718112,55,116.16130899877365,0.01401428710897752,0.1724137931034483,[[ True]],120.26388888888889,0,15:15,Programm
80,[[ True]],[[0.03514967]],[[ True]],[[0.946122]],0.1674860701409374,16.382172,17.91275,0.004974517044587542,-27.057445492373596,41,166.77679187169102,0.016241277891575878,0.19011406844106463,[[ True]],118.96657986111111,0,15:15,Programm
81,[[ True]],[[0.03435992]],[[ True]],[[0.9473523]],0.42744233066813714,458.48947,1448.4065,0.005829035309915464,-44.82557663756039,496,126.217850770836,0.01811408728780795,0.1893939393939394,[[ True]],118.94748263888889,0,15:15,Programm
82,[[ True]],[[0.03113288]],[[ True]],[[0.9761888]],0.74609375,-106.833466,154.85994,0.014984588152714622,-44.68806627787943,55,120.79030042179511,0.04846685628268518,0.6944444444444444,[[ True]],124.39539930555556,0,15:15,Programm
83,[[ True]],[[0.03094696]],[[ True]],[[0.9757243]],0.3683894230769231,18.809387,55.74032,0.01434369945371868,-36.38160584816734,31,139.18325180667702,0.01827461739869373,0.24691358024691357,[[ True]],123.98394097222223,0,15:15,Programm
84,[[ True]],[[0.03148806]],[[ True]],[[0.97508144]],0.5162657360089742,3.9434357,76.87085,0.015381328775902585,-36.86677646411963,38,138.3301001372215,0.01971059435413887,0.24330900243309003,[[ True]],124.40104166666667,0,15:15,Programm
85,[[ True]],[[0.03297687]],[[ True]],[[0.9755924]],0.424155552785741,33.417267,85.14816,0.01315347758415479,-36.26012289392347,63,149.97120226855668,0.02205786390835981,0.14347202295552366,[[ True]],124.86328125,0,15:15,Programm
86,[[ True]],[[0.03268037]],[[ True]],[[0.9752511]],0.3165704863973619,34.85269,61.056732,0.009430219428083133,-37.619188219619346,46,143.90820109564322,0.015424348130559437,0.13440860215053763,[[ True]],125.06597222222223,0,15:15,Programm
87,[[ True]],[[0.03359732]],[[ True]],[[0.9759298]],0.3343326088585775,-470.0412,815.1979,0.025696584978789638,-40.50956403433729,45,130.70197885824825,0.02207177952028726,0.1360544217687075,[[ True]],125.38932291666667,0,15:15,Programm
88,[[ True]],[[0.03217872]],[[ True]],[[0.9759063]],0.4661847389558233,1113.6917,1741.9363,0.016602069154942473,-34.60213692261864,72,152.92289717696718,0.022297649865859505,0.14684287812041116,[[ True]],124.66319444444444,0,15:15,Programm
