COUNT_OF_ITERATIONS,logoIndicationBooleanSQDIFF,resTM_SQDIFF_NORMED.max(),logoIndicationBooleanCCOEFF,resTM_CCOEFF_NORMED.max(),ECR_RATIO,MVL SUM,MVL ABS,RMS,DB,ZCR,MFCC,FARBWECHSEL RATIO,SIFT RATIO,BRIGHTNESS_BOOLEAN,brightness,Tag,Zeit,LABEL
192,[[ True]],[[0.17246045]],[[ True]],[[0.7930215]],0.2585919252585919,0.019615173,0.8407898,0.02868739890743736,-37.558939032583766,115,154.8989215712356,0.01238322247142419,0.18315018315018314,[[ True]],124.49522569444444,3,12:42,Programm
193,[[ True]],[[0.24269426]],[[ True]],[[0.79301167]],0.6188829787234043,31.45974,52.80645,0.01568651387066256,-28.982215115593224,180,175.93031651117695,0.04602912717844069,0.18761726078799248,[[ True]],91.44010416666667,3,12:42,Programm
194,[[ True]],[[0.17712922]],[[ True]],[[0.795762]],0.9400446179587284,-49.17664,236.33684,0.019501327555162207,-36.08947124292846,59,155.62072943685249,0.04689928546515503,0.3105590062111801,[[ True]],121.47048611111111,3,12:42,Programm
205,[[ True]],[[0.51838374]],[[ True]],[[0.80254775]],0.8628400550439292,-469.8054,2863.529,0.017761772515030368,-31.84385325022845,142,169.072886060291,0.044918876453201265,0.12239902080783353,[[ True]],181.53689236111111,3,12:42,Programm
206,[[ True]],[[0.19231008]],[[ True]],[[0.75538605]],0.8983010479517307,-1522.7224,8776.157,0.02099673451948607,-35.01027392983621,65,156.84544485957127,0.055060339258405304,0.048473097430925836,[[ True]],124.83854166666667,3,12:42,Programm
209,[[ True]],[[0.56321275]],[[ True]],[[0.7868221]],0.8585488505747126,1325.3667,3294.6843,0.02334665974913785,-33.030386083676774,73,167.16174760721032,0.04650641567786907,0.06574621959237344,[[ True]],200.41276041666666,3,12:42,Programm
210,[[ True]],[[0.18802004]],[[ True]],[[0.7938132]],0.5888851313267952,1310.8058,1894.9281,0.024109622486037784,-34.545366200010626,83,163.1501872105914,0.05179119977451512,0.32051282051282054,[[ True]],137.43142361111111,3,12:42,Programm
211,[[ True]],[[0.2268158]],[[ True]],[[0.7832787]],0.4665127020785219,-63.831825,168.39922,0.015900143436994536,-32.35619179702515,73,159.3471582881111,0.0573922620262254,0.44052863436123346,[[ True]],198.00347222222223,3,12:42,Programm
212,[[ True]],[[0.22332732]],[[ True]],[[0.7870993]],0.14970792011954898,-0.36614227,0.8572006,0.021668141727958008,-35.97197915684349,67,150.6767578808658,0.014627715905460758,0.28653295128939826,[[ True]],196.99913194444446,3,12:42,Programm
213,[[ True]],[[0.19163421]],[[ True]],[[0.7773044]],0.3750591575958353,-687.12964,740.90735,0.04446546830652791,-32.02187048044516,84,160.43443848091815,0.06165108847048854,0.28169014084507044,[[ True]],105.68880208333333,3,12:42,Programm
214,[[ True]],[[0.242935]],[[ True]],[[0.6931847]],0.31378266233038016,-130.21106,170.75854,0.017975402081362345,-25.08823694298603,421,188.21639712589652,0.02678870773625601,0.3125,[[ True]],110.11545138888889,3,12:42,Programm
215,[[ True]],[[0.30812868]],[[ True]],[[0.75987494]],0.4006953011102389,3.7372398,9.678036,0.021820734275337993,-34.906427727091945,106,161.5921793272514,0.05815356404682138,0.3058103975535168,[[ True]],213.5859375,3,12:42,Programm
216,[[ True]],[[0.30146244]],[[ True]],[[0.7608751]],0.3563187550308559,0.117004395,2.0512085,0.015717032380138555,-33.22261278681236,52,157.1453771943078,0.028747851486160325,0.27472527472527475,[[ True]],212.56206597222223,3,12:42,Programm
220,[[ True]],[[0.218809]],[[ True]],[[0.7880994]],0.9075291838711321,-1533.4113,4997.675,0.026673177282021548,-25.890888638443595,87,179.2767144694541,0.05189674690025547,0.09727626459143969,[[ True]],154.26779513888889,3,12:42,Programm
221,[[ True]],[[0.32722208]],[[ True]],[[0.7871393]],0.776847290640394,-0.29993057,6.211399,0.04495376445814386,-30.094256314998518,103,167.5681795321879,0.059186315414837515,0.26666666666666666,[[ True]],201.02864583333334,3,12:42,Programm
223,[[ True]],[[0.19375494]],[[ True]],[[0.8101599]],0.7809241168954288,-301.23254,364.23376,0.04959257789849544,-28.412326015737982,79,172.57763066945773,0.056279626867796195,0.033772374197906116,[[ True]],136.12803819444446,3,12:42,Programm
